video,stereo,t,u,v,id
5031,False,0.458774169921875,0.8799039,0.5439801,11
5031,False,0.469744140625,0.8799359,0.5442855,11
5031,False,0.480715576171875,0.8799607,0.544618,11
5031,False,0.49268310546875,0.879928,0.5449022,11
5031,False,0.502656005859375,0.879864,0.5450543,11
5031,False,0.51462451171875,0.8797572,0.5451908,11
5031,False,0.525594970703125,0.8796219,0.5451413,11
5031,False,0.536565673828125,0.879474,0.5452484,11
5031,False,0.5475361328125,0.8792927,0.5454393,11
5031,False,0.55850732421875,0.8790485,0.5456851,11
5031,False,0.570475341796875,0.8788024,0.5460913,11
5031,False,0.580448486328125,0.8784506,0.5465741,11
5031,False,0.592416259765625,0.8781332,0.5469514,11
5031,False,0.60338720703125,0.8778272,0.5473537,11
5031,False,0.614357177734375,0.8775598,0.5475583,11
5031,False,0.625328369140625,0.8772631,0.547703,11
5031,False,0.636298828125,0.8769681,0.547587,11
5031,False,0.647269775390625,0.8766696,0.547577,11
5031,False,0.658240478515625,0.87633,0.5474536,11
5031,False,0.669211181640625,0.8760623,0.5472631,11
5031,False,0.681178955078125,0.8757367,0.5470801,11
5031,False,0.69214990234375,0.875384,0.5467415,11
5031,False,0.703120361328125,0.875012,0.546446,11
5031,False,0.7140908203125,0.8746386,0.5459735,11
5031,False,0.725061767578125,0.8743204,0.5454319,11
5031,False,0.7360322265625,0.8740183,0.544916,11
5031,False,0.747003173828125,0.8737091,0.5442306,11
5031,False,0.758970947265625,0.8734768,0.5434439,11
5031,False,0.769941650390625,0.8732558,0.5424527,11
5031,False,0.780912841796875,0.8730674,0.5414426,11
5031,False,0.7918828125,0.8728107,0.5404488,11
5031,False,0.80285400390625,0.8725869,0.5396342,11
5031,False,0.816233642578125,0.872462,0.5387413,11
5031,False,0.82919970703125,0.8724209,0.5377365,11
5031,False,0.842164306640625,0.8723149,0.5367221,11
5031,False,0.85213818359375,0.8721486,0.5358686,11
5031,False,0.862111328125,0.8718992,0.5351062,11
5031,False,0.8710869140625,0.8716119,0.534348,11
5031,False,0.880063232421875,0.8713715,0.5338991,11
5031,False,0.890036865234375,0.8712002,0.5335271,11
5031,False,0.901007568359375,0.8712093,0.5334541,11
5031,False,0.912210693359375,0.871282,0.5333,11
5031,False,0.92318115234375,0.8714911,0.5336052,11
5031,False,0.9341513671875,0.871579,0.5340871,11
5031,False,0.94512255859375,0.8714935,0.5350692,11
5031,False,0.956093017578125,0.8714203,0.5363809,11
5031,False,0.96706396484375,0.8713902,0.5375899,11
5031,False,0.978034423828125,0.8714749,0.5387697,11
5031,False,0.9900029296875,0.8716108,0.5397537,11
5031,False,1.00097338867188,0.8718236,0.5405585,11
5031,False,1.01194360351563,0.8720368,0.5409974,11
5031,False,1.0229140625,0.8722607,0.5412126,11
5031,False,1.03388525390625,0.872407,0.5410154,11
5031,False,1.04485571289063,0.8725226,0.540858,11
5031,False,1.05582641601563,0.8727049,0.540424,11
5031,False,1.06779516601563,0.8728517,0.540052,11
5031,False,1.07876586914063,0.8730332,0.5396751,11
5031,False,1.08973583984375,0.8731999,0.5393823,11
5031,False,1.10070654296875,0.8733904,0.5390279,11
5031,False,1.11167700195313,0.8735728,0.5386452,11
5031,False,1.12264770507812,0.8737983,0.5384237,11
5031,False,1.13361840820313,0.87411,0.5383134,11
5031,False,1.14458935546875,0.8744587,0.5383199,11
5031,False,1.15855200195313,0.8748415,0.5384389,11
5031,False,1.16852514648438,0.8753057,0.5388311,11
5031,False,1.17849877929688,0.8757563,0.5396042,11
5031,False,1.18946899414062,0.8761182,0.5404552,11
5031,False,1.20044018554687,0.876323,0.5417963,11
5031,False,1.21240942382813,0.87641,0.5434166,11
5031,False,1.22337890625,0.8765545,0.5448259,11
5031,False,1.234349609375,0.876696,0.5463149,11
5031,False,1.24532006835938,0.8768217,0.5474651,11
5031,False,1.25728735351563,0.8769261,0.5483929,11
5031,False,1.26825854492188,0.8770508,0.5491436,11
5031,False,1.27922973632813,0.877301,0.5495233,11
5031,False,1.2902001953125,0.8776677,0.5494964,11
5031,False,1.30216845703125,0.878015,0.5493938,11
5031,False,1.31313891601563,0.8783174,0.5494616,11
5031,False,1.32510717773438,0.878565,0.5495471,11
5031,False,1.33607763671875,0.8787869,0.5496178,11
5031,False,1.3470478515625,0.8790107,0.5496747,11
5031,False,1.35801904296875,0.8791748,0.5496973,11
5031,False,1.36998657226563,0.879283,0.5496911,11
5031,False,1.38095727539063,0.879398,0.5496603,11
5031,False,1.391927734375,0.8795575,0.5496485,11
5031,False,1.4028984375,0.879751,0.5495387,11
5031,False,1.41337841796875,0.8799675,0.5493256,11
5031,False,1.42534716796875,0.8801537,0.5490066,11
5031,False,1.4363173828125,0.8803654,0.5486112,11
5031,False,1.44728784179688,0.8805214,0.548051,11
5031,False,1.4582587890625,0.8806713,0.5474947,11
5031,False,1.46922998046875,0.8808744,0.5469403,11
5031,False,1.48020043945313,0.8810108,0.5464207,11
5031,False,1.49117114257813,0.8812098,0.5458526,11
5031,False,1.50313891601563,0.8814474,0.5452497,11
5031,False,1.51361938476563,0.8816532,0.5447444,11
5031,False,1.52458984375,0.8819413,0.5442079,11
5031,False,1.53655786132813,0.8822241,0.5437036,11
5031,False,1.54752807617188,0.8824959,0.5432091,11
5031,False,1.5584990234375,0.8828984,0.5426839,11
5031,False,1.56946997070313,0.8833205,0.5422018,11
5031,False,1.5804404296875,0.883805,0.5415809,11
5031,False,1.59141137695313,0.8842942,0.54103,11
5031,False,1.60238232421875,0.8849063,0.5404876,11
5031,False,1.61286083984375,0.8855839,0.5398117,11
5031,False,1.62482836914062,0.8862678,0.5394591,11
5031,False,1.63579956054687,0.8871362,0.5388857,11
5031,False,1.647767578125,0.8879468,0.538334,11
5031,False,1.65873876953125,0.8889566,0.5378236,11
5031,False,1.66970947265625,0.8899655,0.5371941,11
5031,False,1.6806796875,0.8911033,0.5366296,11
5031,False,1.69165063476563,0.8923163,0.5360399,11
5031,False,1.70262133789063,0.8936313,0.5354378,11
5031,False,1.71359155273438,0.8950748,0.5347319,11
5031,False,1.7255595703125,0.8966335,0.5341752,11
5031,False,1.73653051757812,0.8984017,0.5337126,11
5031,False,1.74750048828125,0.9002731,0.5332823,11
5031,False,1.75847119140625,0.9022346,0.5328721,11
5031,False,1.7694423828125,0.9044153,0.5325944,11
5031,False,1.78041284179688,0.9066741,0.5323364,11
5031,False,1.79138330078125,0.9091899,0.5321768,11
5031,False,1.80235424804688,0.9117489,0.5319547,11
5031,False,1.8133251953125,0.9145156,0.5317831,11
5031,False,1.82429565429687,0.9174008,0.5316988,11
5031,False,1.83626391601563,0.9203969,0.5314314,11
5031,False,1.84723413085937,0.9236187,0.5312336,11
5031,False,1.85820458984375,0.9269205,0.5310396,11
5031,False,1.86917602539063,0.9305351,0.5307735,11
5031,False,1.880146484375,0.9341604,0.5305417,11
5031,False,1.8911171875,0.9379538,0.530488,11
5031,False,1.90208813476563,0.9416459,0.5304136,11
5031,False,1.91405517578125,0.9454932,0.5303694,11
5031,False,1.92502709960938,0.9493856,0.5302642,11
5031,False,1.93599731445313,0.9532846,0.5301375,11
5031,False,1.94696728515625,0.9572691,0.52999,11
5031,False,1.9579384765625,0.9611727,0.5299289,11
5031,False,1.96890966796875,0.9651476,0.5297449,11
5031,False,1.97987963867188,0.9690835,0.5295898,11
5031,False,1.9908505859375,0.9730089,0.5294091,11
5031,False,2.002818359375,0.9769379,0.5292569,11
5031,False,2.01378955078125,0.9808512,0.5289897,11
5031,False,2.02476025390625,0.9847099,0.5287617,11
5031,False,2.03573046875,0.9885486,0.5285518,11
5031,False,2.04670092773438,0.9922591,0.5283512,11
5031,False,2.05767211914063,0.9959032,0.5281906,11
5031,False,2.0696396484375,0.9994931,0.528031,11
5031,False,2.08061083984375,0.002984261,0.527967,11
5031,False,2.09158154296875,0.006347181,0.527939,11
5031,False,2.10255249023438,0.009493659,0.5279371,11
5031,False,2.11352294921875,0.01255252,0.5279005,11
5031,False,2.12549096679688,0.01541308,0.5278931,11
5031,False,2.1354638671875,0.01820727,0.5277961,11
5031,False,2.14643481445313,0.02081621,0.5276402,11
5031,False,2.15840283203125,0.02324294,0.5274444,11
5031,False,2.16937353515625,0.0255934,0.5272474,11
5031,False,2.18034423828125,0.02770351,0.527086,11
5031,False,2.19131420898437,0.02967228,0.5268884,11
5031,False,2.20228564453125,0.03149746,0.5266806,11
5031,False,2.21325610351562,0.03325862,0.5263857,11
5031,False,2.22422680664063,0.03476566,0.5261715,11
5031,False,2.23519848632812,0.03615864,0.5258511,11
5031,False,2.24716479492188,0.03757048,0.5255403,11
5031,False,2.2581357421875,0.03882093,0.5252156,11
5031,False,2.26910620117188,0.04008171,0.525054,11
5031,False,2.28007739257813,0.0411479,0.5249308,11
5031,False,2.29104858398438,0.04224958,0.5248915,11
5031,False,2.303015625,0.04323487,0.5248767,11
5031,False,2.3129892578125,0.0442649,0.5248458,11
5031,False,2.32495727539062,0.04529091,0.5248348,11
5031,False,2.33592846679687,0.04623529,0.5248654,11
5031,False,2.34689916992187,0.04715183,0.524905,11
5031,False,2.35786938476563,0.04796584,0.5248361,11
5031,False,2.36884057617188,0.04879054,0.5247443,11
5031,False,2.37981079101563,0.04957476,0.5244661,11
5031,False,2.39078198242188,0.05039101,0.524273,11
5031,False,2.40274877929687,0.05124615,0.5238975,11
5031,False,2.41272290039063,0.05205075,0.5236619,11
5031,False,2.42469091796875,0.05284054,0.5234631,11
5031,False,2.43566137695312,0.0535996,0.523318,11
5031,False,2.44663232421875,0.05441012,0.523113,11
5031,False,2.45760278320313,0.05522671,0.5229756,11
5031,False,2.4695712890625,0.05603104,0.5228816,11
5031,False,2.47954418945312,0.05682216,0.5228939,11
5031,False,2.49151196289063,0.05764494,0.5227807,11
5031,False,2.50248291015625,0.05846604,0.5226226,11
5031,False,2.51345336914062,0.05923982,0.5226343,11
5031,False,2.52493310546875,0.06006373,0.5227785,11
5031,False,2.5359033203125,0.06084533,0.5228786,11
5031,False,2.5468740234375,0.06162557,0.5230005,11
5031,False,2.5578447265625,0.06241119,0.5230492,11
5031,False,2.5688154296875,0.06321772,0.5232097,11
5031,False,2.5797861328125,0.06402889,0.5232899,11
5031,False,2.59075659179687,0.06471691,0.5234657,11
5031,False,2.60172802734375,0.06543314,0.5235915,11
5031,False,2.6136953125,0.06616241,0.5236632,11
5031,False,2.624666015625,0.06685006,0.5238074,11
5031,False,2.63563647460937,0.06757463,0.5238514,11
5031,False,2.64660717773438,0.06824376,0.524063,11
5031,False,2.65857568359375,0.06895964,0.5242602,11
5031,False,2.6695458984375,0.06959006,0.5243695,11
5031,False,2.68051733398437,0.070228,0.5244243,11
5031,False,2.69148754882813,0.07081718,0.5242958,11
5031,False,2.7024580078125,0.07138701,0.5241271,11
5031,False,2.71342919921875,0.07185943,0.5238982,11
5031,False,2.72467456054688,0.07223099,0.5236733,11
5031,False,2.73564526367187,0.07258548,0.5234454,11
5031,False,2.7466162109375,0.07284988,0.5232775,11
5031,False,2.75758715820312,0.0729833,0.5230165,11
5031,False,2.7685576171875,0.07308367,0.5228914,11
5031,False,2.779529296875,0.07300508,0.5227343,11
5031,False,2.79149658203125,0.07277577,0.5227033,11
5031,False,2.802466796875,0.07248804,0.5227284,11
5031,False,2.81343798828125,0.07202028,0.5228546,11
5031,False,2.82427685546875,0.07154729,0.5230086,11
5031,False,2.83524731445313,0.07088765,0.5232811,11
5031,False,2.8462177734375,0.07010457,0.5236418,11
5031,False,2.85818676757813,0.06928422,0.5239372,11
5031,False,2.86915698242187,0.06835429,0.5242833,11
5031,False,2.88012719726563,0.06744573,0.5245312,11
5031,False,2.89109790039063,0.06645197,0.5247486,11
5031,False,2.902068359375,0.06546091,0.5248457,11
5031,False,2.91303955078125,0.06445073,0.5247684,11
5031,False,2.924009765625,0.06346551,0.5246775,11
5031,False,2.93597802734375,0.06248188,0.5244848,11
5031,False,2.94595166015625,0.06148236,0.5242262,11
5031,False,2.95791918945313,0.06054985,0.5239795,11
5031,False,2.96988720703125,0.05957868,0.5234593,11
5031,False,2.97986108398438,0.0587394,0.52293,11
5031,False,2.99083129882812,0.0579822,0.5224184,11
5031,False,3.00180224609375,0.05723611,0.5219358,11
5031,False,3.01277294921875,0.05657373,0.5214233,11
5031,False,3.0236767578125,0.05599662,0.5208769,11
5031,False,3.03564477539063,0.05551764,0.5201963,11
5031,False,3.04661596679688,0.05515803,0.5193858,11
5031,False,3.0575859375,0.0549113,0.5184952,11
5031,False,3.06855688476562,0.05491779,0.5173914,11
5031,False,3.07952758789063,0.05499532,0.516179,11
5031,False,3.09149609375,0.05532965,0.514582,11
5031,False,3.10146899414063,0.05584044,0.5127074,11
5031,False,3.11343676757813,0.05652778,0.5107141,11
5031,False,3.12440795898438,0.05764695,0.5083606,11
5031,False,3.13537817382813,0.05894408,0.5059022,11
5031,False,3.1463486328125,0.06062476,0.5031505,11
5031,False,3.15731958007812,0.0624839,0.5004115,11
5031,False,3.1682900390625,0.06471274,0.4974408,11
5031,False,3.17926123046875,0.06714299,0.4944452,11
5031,False,3.19122900390625,0.06955117,0.4914732,11
5031,False,3.20219995117187,0.07221486,0.488315,11
5031,False,3.2131708984375,0.07486403,0.4852468,11
5031,False,3.22464965820313,0.07770441,0.4821666,11
5031,False,3.2356201171875,0.08070172,0.4793571,11
5031,False,3.24659057617188,0.08379538,0.4765984,11
5031,False,3.25756176757813,0.08697794,0.4740487,11
5031,False,3.26853198242187,0.09012654,0.4715425,11
5031,False,3.27950317382812,0.0933269,0.469453,11
5031,False,3.29047338867188,0.0965245,0.4675323,11
5031,False,3.30144360351562,0.09985326,0.465995,11
5031,False,3.31241479492188,0.1032237,0.4648192,11
5031,False,3.32488842773438,0.1065724,0.4636929,11
5031,False,3.33486157226563,0.1099151,0.4632488,11
5031,False,3.34583276367188,0.1131639,0.4629563,11
5031,False,3.35780053710937,0.1163604,0.4630155,11
5031,False,3.36877124023437,0.1193338,0.4633839,11
5031,False,3.37974194335938,0.1221702,0.4639168,11
5031,False,3.390712890625,0.1246655,0.4647614,11
5031,False,3.40168334960938,0.1269898,0.4655809,11
5031,False,3.412654296875,0.1288687,0.4666616,11
5031,False,3.42561962890625,0.1305796,0.4677466,11
5031,False,3.4355927734375,0.1317972,0.4692523,11
5031,False,3.44656494140625,0.1326416,0.4707473,11
5031,False,3.4575341796875,0.1332403,0.4722693,11
5031,False,3.46850439453125,0.1334767,0.4736604,11
5031,False,3.47947534179688,0.1333802,0.4750923,11
5031,False,3.49044677734375,0.1331133,0.4763459,11
5031,False,3.5014169921875,0.13257,0.4776995,11
5031,False,3.51238720703125,0.1321669,0.4791919,11
5031,False,3.52435546875,0.1314037,0.4808397,11
5031,False,3.535326171875,0.1307577,0.482521,11
5031,False,3.546296875,0.1299269,0.483906,11
5031,False,3.557267578125,0.1291535,0.4852689,11
5031,False,3.56823779296875,0.1283958,0.4863704,11
5031,False,3.579208984375,0.1277662,0.4875709,11
5031,False,3.59117651367188,0.1270634,0.4886292,11
5031,False,3.60214770507813,0.1263149,0.4896538,11
5031,False,3.61311840820313,0.1254541,0.4905521,11
5031,False,3.62408959960938,0.1244885,0.4915254,11
5031,False,3.63505932617187,0.1234995,0.4927001,11
5031,False,3.64603002929687,0.1223334,0.4942566,11
5031,False,3.65700048828125,0.1211054,0.4959527,11
5031,False,3.66896850585937,0.1195532,0.4979137,11
5031,False,3.67993969726562,0.1177781,0.5000802,11
5031,False,3.69091015625,0.1156344,0.5023255,11
5031,False,3.70287841796875,0.1131343,0.5046641,11
5031,False,3.7128515625,0.1104941,0.5069983,11
5031,False,3.72481958007813,0.1074985,0.5094566,11
5031,False,3.73479223632813,0.1044565,0.5119047,11
5031,False,3.74676123046875,0.1011551,0.5145739,11
5031,False,3.75773120117187,0.09781241,0.5173276,11
5031,False,3.76870166015625,0.09440771,0.520288,11
5031,False,3.77967333984375,0.09065513,0.5231522,11
5031,False,3.79064331054688,0.08673687,0.5257174,11
5031,False,3.80161376953125,0.08252883,0.5278803,11
5031,False,3.8125849609375,0.07833809,0.5300103,11
5031,False,3.82355615234375,0.07395562,0.5320207,11
5031,False,3.83552368164063,0.06955561,0.5343199,11
5031,False,3.84649389648437,0.06491446,0.5368246,11
5031,False,3.85746484375,0.06010301,0.5392191,11
5031,False,3.86843603515625,0.05540596,0.541369,11
5031,False,3.87940649414063,0.05070322,0.5431923,11
5031,False,3.8923720703125,0.04608412,0.544772,11
5031,False,3.90234448242188,0.04153381,0.5461733,11
5031,False,3.91231811523437,0.03704467,0.5477937,11
5031,False,3.9242861328125,0.03240003,0.5500145,11
5031,False,3.93525659179687,0.02751367,0.552811,11
5031,False,3.94622778320313,0.02233434,0.5554256,11
5031,False,3.95719799804688,0.01696661,0.5577691,11
5031,False,3.9681689453125,0.01181334,0.5595766,11
5031,False,3.97913916015625,0.006878266,0.5609118,11
5031,False,3.99011059570313,0.002191314,0.5624398,11
5031,False,4.00207836914062,0.9975929,0.564065,11
5031,False,4.01205126953125,0.9928588,0.5659221,11
5031,False,4.02402001953125,0.9878531,0.5677431,11
5031,False,4.03498999023437,0.9829556,0.5693877,11
5031,False,4.04596118164063,0.9779964,0.5706775,11
5031,False,4.056931640625,0.973188,0.5715079,11
5031,False,4.06790258789063,0.9683197,0.5722343,11
5031,False,4.0798701171875,0.963423,0.572868,11
5031,False,4.09084106445312,0.9584284,0.5736881,11
5031,False,4.10181103515625,0.953234,0.574455,11
5031,False,4.11278271484375,0.9479063,0.5750895,11
5031,False,4.1237529296875,0.9424706,0.5753033,11
5031,False,4.13472387695313,0.9370795,0.5749494,11
5031,False,4.14569458007812,0.9316232,0.5743734,11
5031,False,4.15766259765625,0.9260428,0.5737488,11
5031,False,4.16863256835938,0.9205043,0.5728753,11
5031,False,4.17960375976562,0.9148246,0.5721702,11
5031,False,4.19057421875,0.9090631,0.57153,11
5031,False,4.201544921875,0.9032769,0.5707818,11
5031,False,4.21251586914063,0.8975169,0.5696592,11
5031,False,4.223486328125,0.8918545,0.5683632,11
5031,False,4.23596435546875,0.8864815,0.5668803,11
5031,False,4.24593798828125,0.8812391,0.5649815,11
5031,False,4.25690795898437,0.8761166,0.5633017,11
5031,False,4.26787939453125,0.8711843,0.5617286,11
5031,False,4.27884936523438,0.8662469,0.5603059,11
5031,False,4.29081762695312,0.8613486,0.5588297,11
5031,False,4.30178833007813,0.8565704,0.5570769,11
5031,False,4.3127587890625,0.8519474,0.5552363,11
5031,False,4.32372973632812,0.8475133,0.5531185,11
5031,False,4.3346240234375,0.8431684,0.5508938,11
5031,False,4.3455947265625,0.8390479,0.5485219,11
5031,False,4.3575625,0.8349132,0.5462497,11
5031,False,4.36853344726562,0.8310239,0.5437483,11
5031,False,4.37950366210938,0.8273203,0.5411965,11
5031,False,4.39047436523438,0.8238149,0.5386146,11
5031,False,4.4014453125,0.8205891,0.5361748,11
5031,False,4.41241650390625,0.8175678,0.5338992,11
5031,False,4.42338696289062,0.8149103,0.5317059,11
5031,False,4.4353544921875,0.8123584,0.5295762,11
5031,False,4.445328125,0.8103549,0.5274078,11
5031,False,4.45729614257812,0.8085074,0.525219,11
5031,False,4.468267578125,0.8070115,0.5231673,11
5031,False,4.47923754882812,0.8057936,0.5211837,11
5031,False,4.49020825195313,0.8045539,0.5193592,11
5031,False,4.5011796875,0.8036557,0.5179042,11
5031,False,4.5121494140625,0.8027828,0.5168282,11
5031,False,4.52312036132813,0.8019404,0.5160311,11
5031,False,4.53508764648438,0.801317,0.5154134,11
5031,False,4.54605883789062,0.8008376,0.5144964,11
5031,False,4.557029296875,0.800509,0.5135043,11
5031,False,4.568,0.8000399,0.5125805,11
5031,False,4.57897094726563,0.7993197,0.5116239,11
5031,False,4.58994116210938,0.7984214,0.5108801,11
5031,False,4.60091235351562,0.7973161,0.510435,11
5031,False,4.61288037109375,0.7960351,0.5102927,11
5031,False,4.62385107421875,0.7946222,0.5102587,11
5031,False,4.634744140625,0.7928011,0.5102642,11
5031,False,4.64571435546875,0.7907462,0.5099674,11
5031,False,4.656685546875,0.7880151,0.5095336,11
5031,False,4.66765576171875,0.7850925,0.5090988,11
5031,False,4.678626953125,0.7816435,0.5085923,11
5031,False,4.68959765625,0.7779573,0.5082591,11
5031,False,4.7015654296875,0.774263,0.508147,11
5031,False,4.71253637695312,0.7702205,0.5080692,11
5031,False,4.72350659179688,0.7659084,0.5081601,11
5031,False,4.73846655273437,0.7609508,0.5083652,11
5031,False,4.74744287109375,0.7558545,0.508719,11
5031,False,4.75641918945313,0.7505007,0.5096189,11
5031,False,4.7673896484375,0.7446653,0.5098627,11
5031,False,4.77736303710938,0.738878,0.510127,11
5031,False,4.78933129882812,0.7331209,0.5105341,11
5031,False,4.80030200195313,0.7273769,0.5106064,11
5031,False,4.81127197265625,0.7215361,0.5106717,11
5031,False,4.82224291992187,0.7154003,0.5105779,11
5031,False,4.83372094726562,0.7091296,0.5105893,11
5031,False,4.84469116210937,0.7026197,0.5106719,11
5031,False,4.855662109375,0.6961015,0.5108191,11
5031,False,4.8666328125,0.6896836,0.5108459,11
5031,False,4.87760327148438,0.6833365,0.5107313,11
5031,False,4.88857397460937,0.6772891,0.5106122,11
5031,False,4.899544921875,0.6714069,0.510463,11
5031,False,4.91151293945313,0.6658356,0.5103613,11
5031,False,4.92248364257812,0.6602409,0.5103166,11
5031,False,4.93296337890625,0.6547792,0.5102522,11
5031,False,4.94493115234375,0.649389,0.5103004,11
5031,False,4.9559013671875,0.6440101,0.5101734,11
5031,False,4.96687255859375,0.6391252,0.5100783,11
5031,False,4.97784301757812,0.6344228,0.5099543,11
5031,False,4.988814453125,0.6302412,0.5099046,11
5031,False,5.00078198242188,0.626096,0.5099867,11
5031,False,5.0107548828125,0.6223352,0.5103114,11
5031,False,5.02371997070312,0.6186925,0.5107094,11
5031,False,5.03369409179687,0.6152146,0.5110391,11
5031,False,5.0446640625,0.6120254,0.5112076,11
5031,False,5.0556357421875,0.60898,0.5111549,11
5031,False,5.06660595703125,0.6065308,0.5112066,11
5031,False,5.07757641601563,0.6042216,0.5113268,11
5031,False,5.08854736328125,0.6023577,0.5117257,11
5031,False,5.100515625,0.6005768,0.5123106,11
5031,False,5.11148583984375,0.5988809,0.5129243,11
5031,False,5.12245654296875,0.597249,0.5136377,11
5031,False,5.13342724609375,0.595533,0.5141822,11
5031,False,5.14439794921875,0.5939775,0.5147114,11
5031,False,5.15636596679687,0.5924265,0.5151313,11
5031,False,5.1673369140625,0.5908917,0.5156119,11
5031,False,5.17830688476563,0.5894031,0.5160418,11
5031,False,5.18927807617187,0.5877172,0.516453,11
5031,False,5.20124609375,0.5859769,0.5168391,11
5031,False,5.21221630859375,0.5841258,0.5173652,11
5031,False,5.22318676757812,0.5821748,0.51779,11
5031,False,5.23415869140625,0.5800886,0.5181726,11
5031,False,5.24512841796875,0.5779765,0.5186588,11
5031,False,5.256099609375,0.5758973,0.5191848,11
5031,False,5.26806762695313,0.5739,0.5195395,11
5031,False,5.2790380859375,0.5719286,0.5199454,11
5031,False,5.29000854492188,0.5700495,0.5202132,11
5031,False,5.30097973632812,0.5681934,0.5204602,11
5031,False,5.3119501953125,0.5663755,0.5206839,11
5031,False,5.32292041015625,0.564612,0.5208466,11
5031,False,5.33488842773438,0.5628777,0.5208762,11
5031,False,5.34486206054688,0.5611666,0.5208103,11
5031,False,5.35682958984375,0.5594211,0.5207391,11
5031,False,5.36780078125,0.5578151,0.5206842,11
5031,False,5.378771484375,0.5562034,0.5206231,11
5031,False,5.3897421875,0.5546561,0.520569,11
5031,False,5.40071240234375,0.5530196,0.5204385,11
5031,False,5.41168359375,0.551432,0.5203232,11
5031,False,5.42265405273437,0.5497532,0.5201682,11
5031,False,5.43462158203125,0.5479981,0.5199012,11
5031,False,5.44559301757813,0.5461683,0.5195853,11
5031,False,5.45656567382813,0.5442662,0.5191808,11
5031,False,5.4675341796875,0.542164,0.5187142,11
5031,False,5.4785048828125,0.5400265,0.518275,11
5031,False,5.4894755859375,0.5376784,0.5177984,11
5031,False,5.5004462890625,0.5352038,0.5172153,11
5031,False,5.51141723632812,0.5327276,0.5167632,11
5031,False,5.523384765625,0.5301737,0.5163051,11
5031,False,5.53435595703125,0.5276499,0.5158365,11
5031,False,5.54532690429687,0.5250484,0.5155283,11
5031,False,5.55629638671875,0.5224333,0.5152486,11
5031,False,5.567267578125,0.5196834,0.514969,11
5031,False,5.57923559570312,0.5169579,0.5146709,11
5031,False,5.58920922851563,0.5142557,0.5142076,11
5031,False,5.60117724609375,0.5114933,0.513618,11
5031,False,5.61214770507813,0.5087723,0.5129635,11
5031,False,5.6231181640625,0.5060239,0.5123656,11
5031,False,5.63408837890625,0.5032999,0.5119244,11
5031,False,5.6450595703125,0.5005677,0.5115452,11
5031,False,5.65602978515625,0.4977607,0.5111036,11
5031,False,5.66700048828125,0.4949543,0.510541,11
5031,False,5.67896850585938,0.4920804,0.5099282,11
5031,False,5.68993969726562,0.4891572,0.5092477,11
5031,False,5.70091040039063,0.486233,0.5085223,11
5031,False,5.71188061523438,0.483247,0.5077032,11
5031,False,5.72285131835937,0.4803552,0.5067945,11
5031,False,5.73382250976563,0.4775225,0.5061087,11
5031,False,5.74479321289062,0.4748215,0.5054619,11
5031,False,5.75676123046875,0.4721706,0.5048707,11
5031,False,5.76773168945313,0.4694933,0.5045768,11
5031,False,5.77870239257812,0.4669758,0.5043864,11
5031,False,5.78967260742188,0.4644491,0.5041457,11
5031,False,5.80064331054688,0.4620461,0.5037818,11
5031,False,5.81161401367187,0.4596067,0.5033466,11
5031,False,5.8225849609375,0.4573087,0.5028356,11
